title,release,price,url,error
Bad cat Sam,24 янв. 2023 г.,125 руб.,https://store.steampowered.com/app/2256230/Bad_cat_Sam/,
File Destined,25 фев. 2023 г.,165 руб.,https://store.steampowered.com/app/2257460/File_Destined/,
Borderwatch: Dark Armada,9 янв. 2024 г.,385 руб.,https://store.steampowered.com/app/2260100/Borderwatch_Dark_Armada/,
FloraMancer : Seeds and Spells,5 мар. 2024 г.,240 руб.,https://store.steampowered.com/app/2259300/FloraMancer__Seeds_and_Spells/,
Saiko no sutoka no shiki,23 янв. 2024 г.,280 руб.,https://store.steampowered.com/app/2264020/Saiko_no_sutoka_no_shiki/,
Underquest,23 апр. 2025 г.,360 руб.,https://store.steampowered.com/app/2265420/Underquest/,
Ravva and the Phantom Library,6 июл. 2023 г.,200 руб.,https://store.steampowered.com/app/2271490/Ravva_and_the_Phantom_Library/,
Horror Tale 2: Саманта,10 янв. 2023 г.,200 руб.,https://store.steampowered.com/app/2258910/Horror_Tale_2_Samanta/,
Castle of Blackwater,25 мар. 2025 г.,Бесплатные,https://store.steampowered.com/app/2265920/Castle_of_Blackwater/,
Station to Station,3 окт. 2023 г.,499 руб.,https://store.steampowered.com/app/2272400/Station_to_Station/,
Adorable Witch5 : Lingering,19 мая. 2023 г.,298 руб.,https://store.steampowered.com/app/2271980/Adorable_Witch5__Lingering/,
BlazBlue Entropy Effect,14 фев. 2024 г.,710 руб.,https://store.steampowered.com/app/2273430/BlazBlue_Entropy_Effect/,
Euro Truck Simulator 2,18 окт. 2012 г.,1249 руб.,https://store.steampowered.com/app/227300/Euro_Truck_Simulator_2/,
Fairy Biography3 : Obsession,24 мар. 2023 г.,215 руб.,https://store.steampowered.com/app/2272050/Fairy_Biography3__Obsession/,
Arken Age,16 янв. 2025 г.,1300 руб.,https://store.steampowered.com/app/2274200/Arken_Age/,
Beacon Patrol – Морской патруль,17 сен. 2025 г.,390 руб.,https://store.steampowered.com/app/2273850/Beacon_Patrol__Morskoj_patrul/,
SLUDGE LIFE 2,27 июн. 2023 г.,550 руб.,https://store.steampowered.com/app/2275150/SLUDGE_LIFE_2/,
"10,000,000",15 янв. 2013 г.,129 руб.,https://store.steampowered.com/app/227580/10000000/,
FACEMINER,27 фев. 2025 г.,320 руб.,https://store.steampowered.com/app/2276980/FACEMINER/,
a land Goo's crazy,25 мар. 2023 г.,28 руб.,https://store.steampowered.com/app/2276960/a_land_Goos_crazy/,
Bus Simulator: Car Driving,25 янв. 2023 г.,42 руб.,https://store.steampowered.com/app/2274860/Bus_Simulator_Car_Driving/,
Кайдзен. История одной фабрики,14 июл. 2025 г.,710 руб.,https://store.steampowered.com/app/2275490/Kajdzen_Istoriya_odnoj_fabriki/,
Necrosmith 2,27 мар. 2024 г.,320 руб.,https://store.steampowered.com/app/2277320/Necrosmith_2/,
WUCHANG: Fallen Feathers,23 июл. 2025 г.,3099 руб.,https://store.steampowered.com/app/2277560/WUCHANG_Fallen_Feathers/,
Survivors of the Dawn,6 ноя. 2023 г.,320 руб.,https://store.steampowered.com/app/2285630/Survivors_of_the_Dawn/,
A Symmetric Escape,16 фев. 2023 г.,165 руб.,https://store.steampowered.com/app/2278300/A_Symmetric_Escape/,
Речной Город Завод,6 фев. 2024 г.,744 руб.,https://store.steampowered.com/app/2281410/Rechnoj_Gorod_Zavod/,
Бесконечный симулятор фейерверков,6 фев. 2023 г.,99 руб.,https://store.steampowered.com/app/2286880/Beskonechnyj_simulyator_fejerverkov/,
Wreckfest,14 июн. 2018 г.,1199 руб.,https://store.steampowered.com/app/228380/Wreckfest/,
Empire of the Ants,6 ноя. 2024 г.,999 руб.,https://store.steampowered.com/app/2287330/Empire_of_the_Ants/,
Mini Airways,30 июл. 2024 г.,250 руб.,https://store.steampowered.com/app/2289650/Mini_Airways/,
Skulls of the Shogun,29 июл. 2013 г.,259 руб.,https://store.steampowered.com/app/228960/Skulls_of_the_Shogun/,
The Baby In Yellow,25 мая. 2023 г.,350 руб.,https://store.steampowered.com/app/2291340/The_Baby_In_Yellow/,
Underground Blossom,27 сен. 2023 г.,200 руб.,https://store.steampowered.com/app/2291850/Underground_Blossom/,
Goobies,14 июл. 2023 г.,240 руб.,https://store.steampowered.com/app/2294130/Goobies/,
Гладиаторы: Выживание в Риме,10 июн. 2025 г.,Бесплатно,https://store.steampowered.com/app/2295520/Gladiatory_Vyzhivanie_v_Rime/,
We Were Here Expeditions: The FriendShip,14 сен. 2023 г.,82 руб.,https://store.steampowered.com/app/2296990/We_Were_Here_Expeditions_The_FriendShip/,
Shy Cats Hidden Orchestra,22 июл. 2023 г.,80 руб.,https://store.steampowered.com/app/2295570/Shy_Cats_Hidden_Orchestra/,
Honey Time! with Pooh!,13 фев. 2024 г.,82 руб.,https://store.steampowered.com/app/2297690/Honey_Time_with_Pooh/,
Gabenwood 3: 99 Hidden Yen,24 сен. 2024 г.,42 руб.,https://store.steampowered.com/app/2297530/Gabenwood_3_99_Hidden_Yen/,
