title,release,price,url,error
Exographer,26 сен. 2024 г.,355 руб.,https://store.steampowered.com/app/2834320/Exographer/,
СИМУЛЯТОР СТРЕЛКИ С ЧУШПАНАМИ,1 мар. 2024 г.,21 руб.,https://store.steampowered.com/app/2835060/SIMULYATOR_STRELKI_S_CHUSHPANAMI/,
PC Tycoon 2,28 мар. 2024 г.,320 руб.,https://store.steampowered.com/app/2832320/PC_Tycoon_2/,
Terrorformer TD,9 сен. 2024 г.,460 руб.,https://store.steampowered.com/app/2837760/Terrorformer_TD/,
Casino Simulator 2024,23 янв. 2025 г.,269 руб.,https://store.steampowered.com/app/2836450/Casino_Simulator_2024/,
Asian Foxes,3 мая. 2024 г.,42 руб.,https://store.steampowered.com/app/2833960/Asian_Foxes/,
Backrooms: Extractions,30 апр. 2025 г.,280 руб.,https://store.steampowered.com/app/2835530/Backrooms_Extractions/,
СКУФЫ И АЛЬТУШКИ,15 сен. 2024 г.,200 руб.,https://store.steampowered.com/app/2843170/SKUFY_I_ALTUSHKI/,
Hard Chip,22 ноя. 2024 г.,550 руб.,https://store.steampowered.com/app/2844290/Hard_Chip/,
100 March Cats,6 мар. 2024 г.,Бесплатно,https://store.steampowered.com/app/2845260/100_March_Cats/,
Doki Doki AI Interrogation,24 мая. 2024 г.,319 руб.,https://store.steampowered.com/app/2844700/Doki_Doki_AI_Interrogation/,
Abyss: The Wraiths of Eden,29 окт. 2012 г.,550 руб.,https://store.steampowered.com/app/284710/Abyss_The_Wraiths_of_Eden/,
100 Aliens Cats,9 июн. 2024 г.,Бесплатно,https://store.steampowered.com/app/2845270/100_Aliens_Cats/,
100 Istanbul Cats,17 мая. 2024 г.,Бесплатно,https://store.steampowered.com/app/2845250/100_Istanbul_Cats/,
嗨皮怪兽,6 ноя. 2025 г.,280 руб.,https://store.steampowered.com/app/2847340/_/,
Enigmatis 2: The Mists of Ravenwood,25 сен. 2013 г.,550 руб.,https://store.steampowered.com/app/284770/Enigmatis_2_The_Mists_of_Ravenwood/,
Auto Dungeon,19 авг. 2025 г.,211 руб.,https://store.steampowered.com/app/2849990/Auto_Dungeon/,
Enigmatis: The Ghosts of Maple Creek,1 сен. 2011 г.,550 руб.,https://store.steampowered.com/app/284750/Enigmatis_The_Ghosts_of_Maple_Creek/,
9 Clues: The Secret of Serpent Creek,18 июл. 2013 г.,550 руб.,https://store.steampowered.com/app/284870/9_Clues_The_Secret_of_Serpent_Creek/,
Device Doctor Simulator 2024,24 мар. 2025 г.,199 руб.,https://store.steampowered.com/app/2850380/Device_Doctor_Simulator_2024/,
Outbreak Overlord,28 окт. 2024 г.,82 руб.,https://store.steampowered.com/app/2850890/Outbreak_Overlord/,
SHOOPER NOVA,2 апр. 2025 г.,280 руб.,https://store.steampowered.com/app/2853160/SHOOPER_NOVA/,
Cave Hikers,6 дек. 2024 г.,385 руб.,https://store.steampowered.com/app/2850620/Cave_Hikers/,
On The Road - The Truck Simulator,14 ноя. 2019 г.,1100 руб.,https://store.steampowered.com/app/285380/On_The_Road__The_Truck_Simulator/,
Into the Emberlands,20 янв. 2025 г.,350 руб.,https://store.steampowered.com/app/2856370/Into_the_Emberlands/,
Nunholy,16 янв. 2025 г.,320 руб.,https://store.steampowered.com/app/2854740/Nunholy/,
Meme Christmas,2 мая. 2024 г.,42 руб.,https://store.steampowered.com/app/2858110/Meme_Christmas/,
Braveland,17 мар. 2014 г.,349 руб.,https://store.steampowered.com/app/285800/Braveland/,
fault - milestone one,9 авг. 2013 г.,349 руб.,https://store.steampowered.com/app/286260/fault__milestone_one/,
Happy Sheepies,8 июл. 2024 г.,245 руб.,https://store.steampowered.com/app/2860450/Happy_Sheepies/,
Zerko,26 мар. 2024 г.,82 руб.,https://store.steampowered.com/app/2862990/Zerko/,
Карта гипноза 2 (общая),6 дек. 2024 г.,490 руб.,https://store.steampowered.com/app/2863310/Karta_gipnoza_2_obshhaya/,
No.9,7 мая. 2024 г.,42 руб.,https://store.steampowered.com/app/2863090/No9/,
Black Mirror III,19 апр. 2011 г.,249 руб.,https://store.steampowered.com/app/286480/Black_Mirror_III/,
Black Mirror II,8 фев. 2011 г.,249 руб.,https://store.steampowered.com/app/286460/Black_Mirror_II/,
Airships: Lost Flotilla,23 янв. 2025 г.,350 руб.,https://store.steampowered.com/app/2858150/Airships_Lost_Flotilla/,
JETRUNNER,4 сен. 2025 г.,710 руб.,https://store.steampowered.com/app/2865670/JETRUNNER/,
Avoid - Sensory Overload,8 апр. 2014 г.,129 руб.,https://store.steampowered.com/app/286660/Avoid__Sensory_Overload/,
Mental State. Game One,23 дек. 2024 г.,385 руб.,https://store.steampowered.com/app/2866800/Mental_State_Game_One/,
ArkCraft: The Rebirth of the World,22 окт. 2024 г.,625 руб.,https://store.steampowered.com/app/2869610/ArkCraft_The_Rebirth_of_the_World/,
