title,release,price,url,error
Educational Games for Kids,1 сен. 2020 г.,299 руб.,https://store.steampowered.com/app/1387560/Educational_Games_for_Kids/,
Hyper Dash,25 фев. 2021 г.,Бесплатные,https://store.steampowered.com/app/1386890/Hyper_Dash/,
HOLY QURAN VR EXPERİENCE,15 сен. 2020 г.,96 руб.,https://store.steampowered.com/app/1389070/HOLY_QURAN_VR_EXPERENCE/,
City of Gangsters,9 авг. 2021 г.,1100 руб.,https://store.steampowered.com/app/1386780/City_of_Gangsters/,
Unit 404,20 авг. 2020 г.,200 руб.,https://store.steampowered.com/app/1384960/Unit_404/,
Flag Collection,7 дек. 2020 г.,30 руб.,https://store.steampowered.com/app/1384890/Flag_Collection/,
The Crackpet Show,15 дек. 2022 г.,540 руб.,https://store.steampowered.com/app/1390700/The_Crackpet_Show/,
Rocco's Island: Ring to End the Pain,2 мар. 2022 г.,550 руб.,https://store.steampowered.com/app/1394480/Roccos_Island_Ring_to_End_the_Pain/,
Ocean's Heart,21 янв. 2021 г.,630 руб.,https://store.steampowered.com/app/1393750/Oceans_Heart/,
Mind Scanners,20 мая. 2021 г.,392 руб.,https://store.steampowered.com/app/1389550/Mind_Scanners/,
Mahjong World Contest 2,4 сен. 2020 г.,200 руб.,https://store.steampowered.com/app/1394750/Mahjong_World_Contest_2/,
Kathy Rain: Director's Cut,26 окт. 2021 г.,550 руб.,https://store.steampowered.com/app/1395030/Kathy_Rain_Directors_Cut/,
Tea Garden Simulator,14 авг. 2023 г.,710 руб.,https://store.steampowered.com/app/1401340/Tea_Garden_Simulator/,
Twilight Wars,23 мая. 2025 г.,550 руб.,https://store.steampowered.com/app/1396540/Twilight_Wars/,
Strings Theory,14 дек. 2021 г.,360 руб.,https://store.steampowered.com/app/1402030/Strings_Theory/,
SCP Strategy,5 мая. 2022 г.,350 руб.,https://store.steampowered.com/app/1403020/SCP_Strategy/,
9 Years of Shadows,27 мар. 2023 г.,710 руб.,https://store.steampowered.com/app/1402120/9_Years_of_Shadows/,
Lawgivers II,18 авг. 2023 г.,880 руб.,https://store.steampowered.com/app/1407180/Lawgivers_II/,
Space Architect,23 ноя. 2024 г.,350 руб.,https://store.steampowered.com/app/1403740/Space_Architect/,
HYPERVIOLENT,23 сен. 2025 г.,550 руб.,https://store.steampowered.com/app/1409200/HYPERVIOLENT/,
Democracy 4,13 янв. 2022 г.,1100 руб.,https://store.steampowered.com/app/1410710/Democracy_4/,
Minigame Madness,13 ноя. 2023 г.,319 руб.,https://store.steampowered.com/app/1408080/Minigame_Madness/,
Spacelines from the Far Out,9 июн. 2022 г.,360 руб.,https://store.steampowered.com/app/1412850/Spacelines_from_the_Far_Out/,
Syberia: The World Before,18 мар. 2022 г.,Download Syberia - The World Before Demo,https://store.steampowered.com/app/1410640/Syberia_The_World_Before/,
Power to the People,8 фев. 2022 г.,360 руб.,https://store.steampowered.com/app/1413370/Power_to_the_People/,
Wet steps,2 дек. 2020 г.,125 руб.,https://store.steampowered.com/app/1414800/Wet_steps/,
Elderand,16 фев. 2023 г.,710 руб.,https://store.steampowered.com/app/1413660/Elderand/,
Zof,5 окт. 2020 г.,360 руб.,https://store.steampowered.com/app/1414480/Zof/,
Brain Games,6 сен. 2021 г.,250 руб.,https://store.steampowered.com/app/1416720/Brain_Games/,
EDENGATE: The Edge of Life,15 ноя. 2022 г.,175 руб.,https://store.steampowered.com/app/1414650/EDENGATE_The_Edge_of_Life/,
Out of Line,23 июн. 2021 г.,320 руб.,https://store.steampowered.com/app/1419290/Out_of_Line/,
Battle Shapers,4 дек. 2024 г.,880 руб.,https://store.steampowered.com/app/1421290/Battle_Shapers/,
Labyrinth City: Pierre the Maze Detective,22 июн. 2021 г.,289 руб.,https://store.steampowered.com/app/1421790/Labyrinth_City_Pierre_the_Maze_Detective/,
Lorn's Lure,20 сен. 2024 г.,550 руб.,https://store.steampowered.com/app/1417930/Lorns_Lure/,
My Singing Monsters,24 мар. 2021 г.,Бесплатно,https://store.steampowered.com/app/1419170/My_Singing_Monsters/,
Jardinains!,31 мар. 2021 г.,360 руб.,https://store.steampowered.com/app/1422290/Jardinains/,
SimRail - The Railway Simulator,13 дек. 2024 г.,1200 руб.,https://store.steampowered.com/app/1422130/SimRail__The_Railway_Simulator/,
Гизмо: Ночь Кошмаров,26 окт. 2020 г.,200 руб.,https://store.steampowered.com/app/1422780/Gizmo_Noch_Koshmarov/,
Roads of Rome: New Generation 3 Collector's Edition,5 ноя. 2020 г.,154 руб.,https://store.steampowered.com/app/1424080/Roads_of_Rome_New_Generation_3_Collectors_Edition/,
The Solitaire Conspiracy,6 окт. 2020 г.,289 руб.,https://store.steampowered.com/app/1424980/The_Solitaire_Conspiracy/,
