title,release,price,url,error
Aeon Must Die!,14 окт. 2021 г.,1199 руб.,https://store.steampowered.com/app/1089930/Aeon_Must_Die/,
Reanimation Inc.,18 окт. 2019 г.,259 руб.,https://store.steampowered.com/app/1089820/Reanimation_Inc/,
Anthology of Fear,17 мар. 2023 г.,385 руб.,https://store.steampowered.com/app/1092530/Anthology_of_Fear/,
ATTACK OF THE EVIL POOP,9 июл. 2019 г.,133 руб.,https://store.steampowered.com/app/1093670/ATTACK_OF_THE_EVIL_POOP/,
Rebel Inc: Escalation,13 окт. 2021 г.,550 руб.,https://store.steampowered.com/app/1088790/Rebel_Inc_Escalation/,
Fisher Online,27 окт. 2019 г.,520 руб.,https://store.steampowered.com/app/1094780/Fisher_Online/,
Teenage Blob,13 авг. 2020 г.,195 руб.,https://store.steampowered.com/app/1096060/Teenage_Blob/,
Escape First 2,20 июн. 2019 г.,240 руб.,https://store.steampowered.com/app/1094060/Escape_First_2/,
Mago,21 июн. 2022 г.,399 руб.,https://store.steampowered.com/app/1098280/Mago/,
Zup! 9,24 июн. 2019 г.,82 руб.,https://store.steampowered.com/app/1098340/Zup_9/,
Weird West: Definitive Edition,31 мар. 2022 г.,999 руб.,https://store.steampowered.com/app/1097350/Weird_West_Definitive_Edition/,
3000th Duel,12 дек. 2019 г.,360 руб.,https://store.steampowered.com/app/1098080/3000th_Duel/,
Escape from Chernobyl,5 июл. 2019 г.,125 руб.,https://store.steampowered.com/app/1098700/Escape_from_Chernobyl/,
Vampire: The Masquerade - Coteries of New York,11 дек. 2019 г.,435 руб.,https://store.steampowered.com/app/1096410/Vampire_The_Masquerade__Coteries_of_New_York/,
Metro Explosion Simulator,18 сен. 2019 г.,21 руб.,https://store.steampowered.com/app/1098870/Metro_Explosion_Simulator/,
Circle Empires Rivals,15 апр. 2020 г.,590 руб.,https://store.steampowered.com/app/1100260/Circle_Empires_Rivals/,
Fishing Adventure,1 ноя. 2019 г.,200 руб.,https://store.steampowered.com/app/1101140/Fishing_Adventure/,
Monsters of Little Haven,9 июл. 2019 г.,200 руб.,https://store.steampowered.com/app/1101930/Monsters_of_Little_Haven/,
The Curious Tale of the Stolen Pets,14 ноя. 2019 г.,259 руб.,https://store.steampowered.com/app/1099500/The_Curious_Tale_of_the_Stolen_Pets/,
Alchemist Simulator,23 окт. 2020 г.,299 руб.,https://store.steampowered.com/app/1105040/Alchemist_Simulator/,
Shing!,28 авг. 2020 г.,710 руб.,https://store.steampowered.com/app/1103730/Shing/,
Down in Bermuda,14 янв. 2021 г.,435 руб.,https://store.steampowered.com/app/1107300/Down_in_Bermuda/,
Nova: Space Armada,21 окт. 2024 г.,Бесплатно,https://store.steampowered.com/app/1108270/Nova_Space_Armada/,
Поиск Предметов: Тайна острова,25 окт. 2019 г.,400 руб.,https://store.steampowered.com/app/1107620/Poisk_Predmetov_Tajna_ostrova/,
Evan's Remains,11 июн. 2020 г.,175 руб.,https://store.steampowered.com/app/1110050/Evans_Remains/,
The Complex,31 мар. 2020 г.,550 руб.,https://store.steampowered.com/app/1107790/The_Complex/,
The Watchers,6 фев. 2020 г.,200 руб.,https://store.steampowered.com/app/1112830/The_Watchers/,
Stellar Warfare,4 авг. 2021 г.,710 руб.,https://store.steampowered.com/app/1113030/Stellar_Warfare/,
Mortal Shell,18 авг. 2021 г.,649 руб.,https://store.steampowered.com/app/1110910/Mortal_Shell/,
TTV3,18 июл. 2019 г.,42 руб.,https://store.steampowered.com/app/1114530/TTV3/,
Pile Up! Box by Box,18 мар. 2021 г.,815 руб.,https://store.steampowered.com/app/1109820/Pile_Up_Box_by_Box/,
My Koi,16 июл. 2020 г.,79 руб.,https://store.steampowered.com/app/1114130/My_Koi/,
Slender Threads,7 фев. 2025 г.,710 руб.,https://store.steampowered.com/app/1116480/Slender_Threads/,
Shady Part of Me,10 дек. 2020 г.,849 руб.,https://store.steampowered.com/app/1116580/Shady_Part_of_Me/,
My name is You and it's the only unusual thing in my life,17 апр. 2017 г.,82 руб.,https://store.steampowered.com/app/1118840/My_name_is_You_and_its_the_only_unusual_thing_in_my_life/,
1976 - Back to midway,10 дек. 2020 г.,FREE DEMO,https://store.steampowered.com/app/1118070/1976__Back_to_midway/,
Sense - 不祥的预感: A Cyberpunk Ghost Story,25 авг. 2020 г.,435 руб.,https://store.steampowered.com/app/1120560/Sense___A_Cyberpunk_Ghost_Story/,
GONNER2,21 окт. 2020 г.,490 руб.,https://store.steampowered.com/app/1117670/GONNER2/,
Shovel Knight Showdown,10 дек. 2019 г.,259 руб.,https://store.steampowered.com/app/1116770/Shovel_Knight_Showdown/,
Last Stop,22 июл. 2021 г.,1050 руб.,https://store.steampowered.com/app/1122690/Last_Stop/,
