title,release,price,url,error
Botanicula,7 мая. 2012 г.,109 руб.,https://store.steampowered.com/app/207690/Botanicula/,
The Multi-Medium,20 янв. 2023 г.,280 руб.,https://store.steampowered.com/app/2077380/The_MultiMedium/,
Puzzling Wild IQ Test,18 июн. 2023 г.,200 руб.,https://store.steampowered.com/app/2078070/Puzzling_Wild_IQ_Test/,
Pepper Grinder,28 мар. 2024 г.,550 руб.,https://store.steampowered.com/app/2076580/Pepper_Grinder/,
Enelia: Dawn of Madness,11 июл. 2024 г.,299 руб.,https://store.steampowered.com/app/2075630/Enelia_Dawn_of_Madness/,
Sunkenland,25 авг. 2023 г.,710 руб.,https://store.steampowered.com/app/2080690/Sunkenland/,
Anomaly Collapse,11 апр. 2024 г.,710 руб.,https://store.steampowered.com/app/2082410/Anomaly_Collapse/,
Бессонница: Театр в голове,15 дек. 2022 г.,88 руб.,https://store.steampowered.com/app/2085360/Bessonnicza_Teatr_v_golove/,
Myst V: End of Ages,19 июл. 2005 г.,385 руб.,https://store.steampowered.com/app/208110/Myst_V_End_of_Ages/,
Постройте свой замок,28 апр. 2025 г.,710 руб.,https://store.steampowered.com/app/2086680/Postrojte_svoj_zamok/,
Watch Your Plastic Duck,9 сен. 2022 г.,82 руб.,https://store.steampowered.com/app/2088360/Watch_Your_Plastic_Duck/,
Hatsune Miku Logic Paint S,19 ноя. 2022 г.,520 руб.,https://store.steampowered.com/app/2089350/Hatsune_Miku_Logic_Paint_S/,
Warlords Under Siege,20 янв. 2025 г.,299 руб.,https://store.steampowered.com/app/2091500/Warlords_Under_Siege/,
Школы Ведьм: Любовные Зелья,19 сен. 2022 г.,99 руб.,https://store.steampowered.com/app/2093250/SHkoly_Vedm_Lyubovnye_Zelya/,
Moorhuhn X - Crazy Chicken X,8 окт. 2022 г.,200 руб.,https://store.steampowered.com/app/2093590/Moorhuhn_X__Crazy_Chicken_X/,
Noclipped,4 окт. 2022 г.,82 руб.,https://store.steampowered.com/app/2093380/Noclipped/,
Bunker 21 Extended Edition,1 авг. 2023 г.,250 руб.,https://store.steampowered.com/app/2082510/Bunker_21_Extended_Edition/,
灾变前夜 Dread Dawn,30 сен. 2024 г.,710 руб.,https://store.steampowered.com/app/2093920/__Dread_Dawn/,
Strike Suit Zero,23 янв. 2013 г.,710 руб.,https://store.steampowered.com/app/209540/Strike_Suit_Zero/,
METAL SUITS: Контратака,12 фев. 2025 г.,385 руб.,https://store.steampowered.com/app/2093800/METAL_SUITS_Kontrataka/,
Pile Up!,23 июл. 2025 г.,385 руб.,https://store.steampowered.com/app/2094910/Pile_Up/,
Crysis 2 Remastered,17 ноя. 2022 г.,649 руб.,https://store.steampowered.com/app/2096600/Crysis_2_Remastered/,
The Ouroboros King,27 фев. 2023 г.,385 руб.,https://store.steampowered.com/app/2096510/The_Ouroboros_King/,
OxU,22 сен. 2022 г.,82 руб.,https://store.steampowered.com/app/2097180/OxU/,
DESORDRE : A Puzzle Game Adventure,1 июн. 2023 г.,385 руб.,https://store.steampowered.com/app/2097490/DESORDRE__A_Puzzle_Game_Adventure/,
Crysis 3 Remastered,17 ноя. 2022 г.,649 руб.,https://store.steampowered.com/app/2096610/Crysis_3_Remastered/,
Pirates Journey,13 сен. 2024 г.,490 руб.,https://store.steampowered.com/app/2099670/Pirates_Journey/,
Union of Gnomes,29 мая. 2025 г.,357 руб.,https://store.steampowered.com/app/2097030/Union_of_Gnomes/,
StarVaders,30 апр. 2025 г.,880 руб.,https://store.steampowered.com/app/2097570/StarVaders/,
RoadCraft,20 мая. 2025 г.,2499 руб.,https://store.steampowered.com/app/2104890/RoadCraft/,
Песнь Копья,10 окт. 2024 г.,549 руб.,https://store.steampowered.com/app/2103510/Pesn_Kopya/,
Pixxxel,24 авг. 2022 г.,42 руб.,https://store.steampowered.com/app/2107290/Pixxxel/,
My Little Puppy,6 ноя. 2025 г.,792 руб.,https://store.steampowered.com/app/2102040/My_Little_Puppy/,
The Witness,26 янв. 2016 г.,139 руб.,https://store.steampowered.com/app/210970/The_Witness/,
Sanctum 2,15 мая. 2013 г.,829 руб.,https://store.steampowered.com/app/210770/Sanctum_2/,
Battle vs Chess,16 авг. 2012 г.,880 руб.,https://store.steampowered.com/app/211050/Battle_vs_Chess/,
Chernobyl Again,12 сен. 2024 г.,1100 руб.,https://store.steampowered.com/app/2110630/Chernobyl_Again/,
Bride Of Darkness,12 апр. 2023 г.,320 руб.,https://store.steampowered.com/app/2111200/Bride_Of_Darkness/,
Section 13,26 мая. 2025 г.,710 руб.,https://store.steampowered.com/app/2111870/Section_13/,
Ensora,17 янв. 2023 г.,350 руб.,https://store.steampowered.com/app/2112210/Ensora/,
