title,release,price,url,error
Crypto Miner Tycoon Simulator,21 апр. 2022 г.,599 руб.,https://store.steampowered.com/app/1859290/Crypto_Miner_Tycoon_Simulator/,
Stardust Exile,8 ноя. 2024 г.,710 руб.,https://store.steampowered.com/app/1858900/Stardust_Exile/,
Hello Engineer: Scrap Machines Constructor,17 авг. 2023 г.,550 руб.,https://store.steampowered.com/app/1856190/Hello_Engineer_Scrap_Machines_Constructor/,
Stillborn Slayer,20 июл. 2023 г.,200 руб.,https://store.steampowered.com/app/1851560/Stillborn_Slayer/,
PINK ELEPHANT,3 янв. 2022 г.,210 руб.,https://store.steampowered.com/app/1854120/PINK_ELEPHANT/,
Discolored 2,8 янв. 2025 г.,710 руб.,https://store.steampowered.com/app/1859720/Discolored_2/,
PAC-MAN WORLD Re-PAC,25 авг. 2022 г.,1249 руб.,https://store.steampowered.com/app/1859470/PACMAN_WORLD_RePAC/,
BRUTAL JOHN 2,22 июл. 2025 г.,375 руб.,https://store.steampowered.com/app/1859620/BRUTAL_JOHN_2/,
Cubes and Knights,4 мая. 2022 г.,195 руб.,https://store.steampowered.com/app/1859770/Cubes_and_Knights/,
Total Conflict: Resistance,21 апр. 2023 г.,599 руб.,https://store.steampowered.com/app/1860510/Total_Conflict_Resistance/,
Просто Го,9 авг. 2022 г.,331 руб.,https://store.steampowered.com/app/1862520/Prosto_Go/,
My Furry Teacher 🐾,19 мар. 2022 г.,210 руб.,https://store.steampowered.com/app/1861490/My_Furry_Teacher/,
Drop one NPC to another,21 янв. 2022 г.,42 руб.,https://store.steampowered.com/app/1861700/Drop_one_NPC_to_another/,
Beastieball,12 ноя. 2024 г.,449 руб.,https://store.steampowered.com/app/1864950/Beastieball/,
Solar Ash,8 дек. 2022 г.,1650 руб.,https://store.steampowered.com/app/1867530/Solar_Ash/,
Multi Turret Academy,18 янв. 2024 г.,350 руб.,https://store.steampowered.com/app/1869270/Multi_Turret_Academy/,
Symphonia,5 дек. 2024 г.,710 руб.,https://store.steampowered.com/app/1865960/Symphonia/,
Ink Bunny,17 дек. 2022 г.,21 руб.,https://store.steampowered.com/app/1868240/Ink_Bunny/,
Space Prison,18 июл. 2024 г.,710 руб.,https://store.steampowered.com/app/1865930/Space_Prison/,
Marsmare: Alienation,27 мая. 2024 г.,200 руб.,https://store.steampowered.com/app/1875120/Marsmare_Alienation/,
IFO,19 мая. 2022 г.,165 руб.,https://store.steampowered.com/app/1876000/IFO/,
Reus 2,28 мая. 2024 г.,880 руб.,https://store.steampowered.com/app/1875060/Reus_2/,
Within Skerry,8 фев. 2022 г.,200 руб.,https://store.steampowered.com/app/1871510/Within_Skerry/,
Save the Reactor,11 мая. 2022 г.,199 руб.,https://store.steampowered.com/app/1876560/Save_the_Reactor/,
Winter With You,30 янв. 2022 г.,165 руб.,https://store.steampowered.com/app/1870580/Winter_With_You/,
Covid Carl,25 окт. 2022 г.,"104,10 руб.",https://store.steampowered.com/app/1881160/Covid_Carl/,
The Inquisitor,8 фев. 2024 г.,2699 руб.,https://store.steampowered.com/app/1880470/The_Inquisitor/,
PEPPERED: an existential platformer,7 апр. 2025 г.,550 руб.,https://store.steampowered.com/app/1883370/PEPPERED_an_existential_platformer/,
Code ZIN: Esper Arena,27 мая. 2025 г.,Бесплатные,https://store.steampowered.com/app/1885380/Code_ZIN_Esper_Arena/,
FALL GIRLS,26 мар. 2022 г.,26 руб.,https://store.steampowered.com/app/1882580/FALL_GIRLS/,
Ocean Punk,26 апр. 2024 г.,460 руб.,https://store.steampowered.com/app/1883840/Ocean_Punk/,
Birth,17 фев. 2023 г.,269 руб.,https://store.steampowered.com/app/1889040/Birth/,
SEARCH ALL - CATS,9 фев. 2022 г.,125 руб.,https://store.steampowered.com/app/1885540/SEARCH_ALL__CATS/,
Замок из Песка,14 мар. 2022 г.,61 руб.,https://store.steampowered.com/app/1887250/Zamok_iz_Peska/,
Tiny Football,20 июл. 2023 г.,385 руб.,https://store.steampowered.com/app/1887010/Tiny_Football/,
SAOMI,30 апр. 2022 г.,125 руб.,https://store.steampowered.com/app/1885670/SAOMI/,
AI Roguelite,25 окт. 2023 г.,550 руб.,https://store.steampowered.com/app/1889620/AI_Roguelite/,
Quest: Escape Dungeon,1 авг. 2022 г.,42 руб.,https://store.steampowered.com/app/1891210/Quest_Escape_Dungeon/,
Worldless,20 ноя. 2023 г.,355 руб.,https://store.steampowered.com/app/1898500/Worldless/,
Shinehill,18 сен. 2024 г.,299 руб.,https://store.steampowered.com/app/1889890/Shinehill/,
