title,release,price,url,error
Schicksalsspiel 2: Hundertjähriger Pakt,14 янв. 2025 г.,1605 руб.,https://store.steampowered.com/app/3218600/Schicksalsspiel_2_Hundertjhriger_Pakt/,
Soccer Manager 2026,23 окт. 2024 г.,Бесплатно,https://store.steampowered.com/app/3217240/Soccer_Manager_2026/,
The Succession of Changing Kings,10 фев. 2025 г.,449 руб.,https://store.steampowered.com/app/3218880/The_Succession_of_Changing_Kings/,
100 hidden Cats : Kitty House,26 сен. 2024 г.,42 руб.,https://store.steampowered.com/app/3220090/100_hidden_Cats__Kitty_House/,
Icewind Dale: Enhanced Edition,30 окт. 2014 г.,710 руб.,https://store.steampowered.com/app/321800/Icewind_Dale_Enhanced_Edition/,
SteamWorld Heist,7 июн. 2016 г.,360 руб.,https://store.steampowered.com/app/322190/SteamWorld_Heist/,
Benny Bash,11 июл. 2025 г.,320 руб.,https://store.steampowered.com/app/3220620/Benny_Bash/,
The Trolley Solution,12 сен. 2025 г.,350 руб.,https://store.steampowered.com/app/3219410/The_Trolley_Solution/,
"Guns, Gore & Cannoli",30 апр. 2015 г.,249 руб.,https://store.steampowered.com/app/322210/Guns_Gore__Cannoli/,
Don't Starve Together,21 апр. 2016 г.,349 руб.,https://store.steampowered.com/app/322330/Dont_Starve_Together/,
Симулятор ссанья,18 дек. 2024 г.,82 руб.,https://store.steampowered.com/app/3225890/Simulyator_ssanya/,
Coffee Please,1 ноя. 2024 г.,245 руб.,https://store.steampowered.com/app/3226140/Coffee_Please/,
Overtime Anomaly,28 мар. 2025 г.,200 руб.,https://store.steampowered.com/app/3227190/Overtime_Anomaly/,
见诡录：色孽 Haunting Record: Sins of Lust,5 окт. 2024 г.,165 руб.,https://store.steampowered.com/app/3229690/_Haunting_Record_Sins_of_Lust/,
Tower Dominion,7 мая. 2025 г.,620 руб.,https://store.steampowered.com/app/3226530/Tower_Dominion/,
BLACKHOLE,27 фев. 2015 г.,350 руб.,https://store.steampowered.com/app/322680/BLACKHOLE/,
Later,18 июн. 2025 г.,125 руб.,https://store.steampowered.com/app/3229910/Later/,
Archaeology - FROZEN WALL,13 окт. 2024 г.,6500 руб.,https://store.steampowered.com/app/3230870/Archaeology__FROZEN_WALL/,
Conradito Cafézito,10 дек. 2024 г.,125 руб.,https://store.steampowered.com/app/3235270/Conradito_Cafzito/,
Metrogether Train Simulator,24 апр. 2025 г.,650 руб.,https://store.steampowered.com/app/3239770/Metrogether_Train_Simulator/,
Mech Havoc,27 окт. 2025 г.,385 руб.,https://store.steampowered.com/app/3237920/Mech_Havoc/,
Merge Together : Multiplayer Suika Game,8 ноя. 2024 г.,42 руб.,https://store.steampowered.com/app/3239840/Merge_Together__Multiplayer_Suika_Game/,
Archaeology - Egypt,2 ноя. 2024 г.,6500 руб.,https://store.steampowered.com/app/3244700/Archaeology__Egypt/,
Decay: The Mare,13 фев. 2015 г.,200 руб.,https://store.steampowered.com/app/323720/Decay_The_Mare/,
Regista: Reign Your Football Club,16 сен. 2025 г.,200 руб.,https://store.steampowered.com/app/3241940/Regista_Reign_Your_Football_Club/,
Archaeology - Post-Apocalypse,2 ноя. 2024 г.,6500 руб.,https://store.steampowered.com/app/3244710/Archaeology__PostApocalypse/,
Arctico,15 фев. 2022 г.,385 руб.,https://store.steampowered.com/app/325210/Arctico/,
Telly the TV,24 окт. 2024 г.,42 руб.,https://store.steampowered.com/app/3245370/Telly_the_TV/,
City Tales - Medieval Era,22 мая. 2025 г.,710 руб.,https://store.steampowered.com/app/3265070/City_Tales__Medieval_Era/,
Симулятор Квадробера,29 окт. 2024 г.,42 руб.,https://store.steampowered.com/app/3268080/Simulyator_Kvadrobera/,
Carry The Glass,23 окт. 2024 г.,200 руб.,https://store.steampowered.com/app/3263320/Carry_The_Glass/,
No Way Home,16 июн. 2025 г.,299 руб.,https://store.steampowered.com/app/3246090/No_Way_Home/,
Warspear Online,2 ноя. 2017 г.,Бесплатные,https://store.steampowered.com/app/326360/Warspear_Online/,
Anna's Quest,2 июл. 2015 г.,799 руб.,https://store.steampowered.com/app/327220/Annas_Quest/,
Sublevel Zero Redux,8 окт. 2015 г.,349 руб.,https://store.steampowered.com/app/327880/Sublevel_Zero_Redux/,
Rogue Loops,4 апр. 2025 г.,275 руб.,https://store.steampowered.com/app/3275010/Rogue_Loops/,
Near Death,2 авг. 2016 г.,320 руб.,https://store.steampowered.com/app/327560/Near_Death/,
A Bird Story,7 ноя. 2014 г.,165 руб.,https://store.steampowered.com/app/327410/A_Bird_Story/,
Ells Tales: Chairbound,1 авг. 2025 г.,82 руб.,https://store.steampowered.com/app/3281410/Ells_Tales_Chairbound/,
I Am Bread,9 апр. 2015 г.,490 руб.,https://store.steampowered.com/app/327890/I_Am_Bread/,
