title,release,price,url,error
Pets Hotel,17 апр. 2023 г.,225 руб.,https://store.steampowered.com/app/1714250/Pets_Hotel/,
Air Hunter,20 авг. 2021 г.,210 руб.,https://store.steampowered.com/app/1713170/Air_Hunter/,
Riven,25 июн. 2024 г.,1200 руб.,https://store.steampowered.com/app/1712350/Riven/,
地牢100,10 авг. 2023 г.,460 руб.,https://store.steampowered.com/app/1711610/100/,
Bow Man,8 окт. 2021 г.,210 руб.,https://store.steampowered.com/app/1713070/Bow_Man/,
Ratten Reich,15 июл. 2025 г.,699 руб.,https://store.steampowered.com/app/1717250/Ratten_Reich/,
First Dwarf,19 июн. 2024 г.,879 руб.,https://store.steampowered.com/app/1714900/First_Dwarf/,
Prince of Qin,20 авг. 2002 г.,259 руб.,https://store.steampowered.com/app/1717410/Prince_of_Qin/,
Mandragora: Whispers of the Witch Tree,17 апр. 2025 г.,1799 руб.,https://store.steampowered.com/app/1721060/Mandragora_Whispers_of_the_Witch_Tree/,
Aspire: Ina's Tale,17 дек. 2021 г.,1050 руб.,https://store.steampowered.com/app/1720090/Aspire_Inas_Tale/,
My Furry Dictator 🐾,8 окт. 2021 г.,210 руб.,https://store.steampowered.com/app/1719460/My_Furry_Dictator/,
Poppy Playtime,12 окт. 2021 г.,Бесплатные,https://store.steampowered.com/app/1721470/Poppy_Playtime/,
What Lies in the Multiverse,4 мар. 2022 г.,1200 руб.,https://store.steampowered.com/app/1721170/What_Lies_in_the_Multiverse/,
FIND ALL 2: Middle Ages,3 мар. 2022 г.,125 руб.,https://store.steampowered.com/app/1722520/FIND_ALL_2_Middle_Ages/,
Castle Of Alchemists,10 апр. 2025 г.,275 руб.,https://store.steampowered.com/app/1724770/Castle_Of_Alchemists/,
My Singing Monsters Playground,9 ноя. 2021 г.,725 руб.,https://store.steampowered.com/app/1722760/My_Singing_Monsters_Playground/,
Fireside,4 июн. 2024 г.,630 руб.,https://store.steampowered.com/app/1722700/Fireside/,
Heart Of Altai,27 мая. 2025 г.,367 руб.,https://store.steampowered.com/app/1723770/Heart_Of_Altai/,
Cursed to Golf,18 авг. 2022 г.,435 руб.,https://store.steampowered.com/app/1726120/Cursed_to_Golf/,
Beyond The Darkness,14 ноя. 2024 г.,385 руб.,https://store.steampowered.com/app/1728610/Beyond_The_Darkness/,
Legendary Tales: Stolen Life Collector's Edition,6 окт. 2021 г.,385 руб.,https://store.steampowered.com/app/1728680/Legendary_Tales_Stolen_Life_Collectors_Edition/,
Spanky!,29 апр. 2024 г.,385 руб.,https://store.steampowered.com/app/1732420/Spanky/,
Luto,21 июл. 2025 г.,710 руб.,https://store.steampowered.com/app/1729740/Luto/,
The Entropy Centre,3 ноя. 2022 г.,149 руб.,https://store.steampowered.com/app/1730590/The_Entropy_Centre/,
Mystery Box: Скрытые секреты,12 авг. 2023 г.,200 руб.,https://store.steampowered.com/app/1735790/Mystery_Box_Skrytye_sekrety/,
REKA,12 сен. 2024 г.,710 руб.,https://store.steampowered.com/app/1737870/REKA/,
Deflector,24 мар. 2023 г.,710 руб.,https://store.steampowered.com/app/1736550/Deflector/,
Visual Novel Sisters,23 сен. 2021 г.,2999 руб.,https://store.steampowered.com/app/1734890/Visual_Novel_Sisters/,
Have a Nice Death,22 мар. 2023 г.,1165 руб.,https://store.steampowered.com/app/1740720/Have_a_Nice_Death/,
Rayland,6 ноя. 2021 г.,125 руб.,https://store.steampowered.com/app/1740760/Rayland/,
One Military Camp,20 июл. 2023 г.,720 руб.,https://store.steampowered.com/app/1743830/One_Military_Camp/,
Lunacid,30 окт. 2023 г.,520 руб.,https://store.steampowered.com/app/1745510/Lunacid/,
Of Life and Land,16 мая. 2025 г.,880 руб.,https://store.steampowered.com/app/1733110/Of_Life_and_Land/,
SGS Fall Weiss,1 сен. 2023 г.,465 руб.,https://store.steampowered.com/app/1747580/SGS_Fall_Weiss/,
Catellite-609: feline space adventure,26 июл. 2022 г.,89 руб.,https://store.steampowered.com/app/1747790/Catellite609_feline_space_adventure/,
Momodora: Moonlit Farewell,11 янв. 2024 г.,620 руб.,https://store.steampowered.com/app/1747760/Momodora_Moonlit_Farewell/,
Command & Conquer™ Red Alert™ 3,28 окт. 2008 г.,N/A,https://store.steampowered.com/app/17480/Command__Conquer_Red_Alert_3/,
RESTLESS SOUL,1 сен. 2022 г.,360 руб.,https://store.steampowered.com/app/1748230/RESTLESS_SOUL/,
Scarred Stars: Traumatic Edition,22 окт. 2021 г.,82 руб.,https://store.steampowered.com/app/1754760/Scarred_Stars_Traumatic_Edition/,
Smart Factory Tycoon,26 мар. 2022 г.,33 руб.,https://store.steampowered.com/app/1755300/Smart_Factory_Tycoon/,
