title,release,price,url,error
Heck Deck,11 янв. 2022 г.,149 руб.,https://store.steampowered.com/app/1606210/Heck_Deck/,
Adorable Witch,16 июн. 2021 г.,49 руб.,https://store.steampowered.com/app/1605010/Adorable_Witch/,
YUME 2 : Sleepless Night,25 июл. 2021 г.,210 руб.,https://store.steampowered.com/app/1607280/YUME_2__Sleepless_Night/,
Panmorphia: Awakened,28 апр. 2022 г.,280 руб.,https://store.steampowered.com/app/1603970/Panmorphia_Awakened/,
Мухосранск | Russian City Sim,1 июл. 2021 г.,49 руб.,https://store.steampowered.com/app/1612140/Muxosransk__Russian_City_Sim/,
Vermillion - VR Painting,26 июл. 2021 г.,1800 руб.,https://store.steampowered.com/app/1608400/Vermillion__VR_Painting/,
Caravanners,31 окт. 2025 г.,650 руб.,https://store.steampowered.com/app/1609370/Caravanners/,
Cave Quest 2,24 авг. 2021 г.,490 руб.,https://store.steampowered.com/app/1613770/Cave_Quest_2/,
Ravenous Devils,29 апр. 2022 г.,133 руб.,https://store.steampowered.com/app/1615290/Ravenous_Devils/,
Soundfall,11 мая. 2022 г.,1100 руб.,https://store.steampowered.com/app/1608700/Soundfall/,
The Star Named EOS,22 июл. 2024 г.,550 руб.,https://store.steampowered.com/app/1619230/The_Star_Named_EOS/,
Astro Colony,7 ноя. 2022 г.,659 руб.,https://store.steampowered.com/app/1614550/Astro_Colony/,
SWAT Commander,31 июл. 2025 г.,750 руб.,https://store.steampowered.com/app/1619310/SWAT_Commander/,
Still Wakes the Deep,18 июн. 2024 г.,1607 руб.,https://store.steampowered.com/app/1622910/Still_Wakes_the_Deep/,
Lies of P,18 сен. 2023 г.,3999 руб.,https://store.steampowered.com/app/1627720/Lies_of_P/,
Отважный паж,17 сен. 2024 г.,1100 руб.,https://store.steampowered.com/app/1627570/Otvazhnyj_pazh/,
Space for Sale,15 апр. 2025 г.,930 руб.,https://store.steampowered.com/app/1624060/Space_for_Sale/,
EVIL,13 фев. 2024 г.,240 руб.,https://store.steampowered.com/app/1628550/EVIL/,
Bright Lights of Svetlov,14 сен. 2021 г.,149 руб.,https://store.steampowered.com/app/1630920/Bright_Lights_of_Svetlov/,
Anima : The Reign of Darkness,2 июн. 2021 г.,289 руб.,https://store.steampowered.com/app/1629200/Anima__The_Reign_of_Darkness/,
Despair: Blood Curse,10 янв. 2024 г.,460 руб.,https://store.steampowered.com/app/1629350/Despair_Blood_Curse/,
Hell is Us,4 сен. 2025 г.,2999 руб.,https://store.steampowered.com/app/1620730/Hell_is_Us/,
Trick & Treat Remake,24 сен. 2021 г.,61 руб.,https://store.steampowered.com/app/1628440/Trick__Treat_Remake/,
Dumpy and Bumpy,27 мая. 2021 г.,200 руб.,https://store.steampowered.com/app/1631500/Dumpy_and_Bumpy/,
Firebird,2 авг. 2023 г.,360 руб.,https://store.steampowered.com/app/1633860/Firebird/,
Rytmos,28 фев. 2023 г.,82 руб.,https://store.steampowered.com/app/1634220/Rytmos/,
My Cute Pagangirl,22 июл. 2021 г.,125 руб.,https://store.steampowered.com/app/1631860/My_Cute_Pagangirl/,
ГЕРОИ В МАСКАХ: ГЕРОИ НОЧИ,29 окт. 2021 г.,181 руб.,https://store.steampowered.com/app/1635600/GEROI_V_MASKAX__GEROI_NOCHI/,
Zombie Builder Defense 2,10 ноя. 2023 г.,385 руб.,https://store.steampowered.com/app/1638950/Zombie_Builder_Defense_2/,
Janosik 2,9 дек. 2024 г.,350 руб.,https://store.steampowered.com/app/1640400/Janosik_2/,
Airline Manager,23 июн. 2021 г.,Бесплатно,https://store.steampowered.com/app/1641650/Airline_Manager/,
Hero's Quest,16 мар. 2023 г.,165 руб.,https://store.steampowered.com/app/1641240/Heros_Quest/,
Hell of an Office,3 окт. 2024 г.,220 руб.,https://store.steampowered.com/app/1640890/Hell_of_an_Office/,
Warhammer Combat Cards,3 июн. 2021 г.,Бесплатно,https://store.steampowered.com/app/1641990/Warhammer_Combat_Cards/,
Dungeons 4,9 ноя. 2023 г.,3599 руб.,https://store.steampowered.com/app/1643310/Dungeons_4/,
Sheep,29 ноя. 2000 г.,25 руб.,https://store.steampowered.com/app/1644750/Sheep/,
Masterplan Tycoon,9 мар. 2023 г.,349 руб.,https://store.steampowered.com/app/1644500/Masterplan_Tycoon/,
Cat Slide Tiles,6 июн. 2021 г.,125 руб.,https://store.steampowered.com/app/1646030/Cat_Slide_Tiles/,
Incredible Dracula: Legacy of the Valkyries,16 июн. 2021 г.,199 руб.,https://store.steampowered.com/app/1644020/Incredible_Dracula_Legacy_of_the_Valkyries/,
阵地之王：卫国战争 The Patriotic War,2 окт. 2024 г.,460 руб.,https://store.steampowered.com/app/1647310/_The_Patriotic_War/,
