title,release,price,url,error
Trials of Fire,9 апр. 2021 г.,435 руб.,https://store.steampowered.com/app/1038370/Trials_of_Fire/,
Glad Valakas: Cyberban,29 июн. 2019 г.,82 руб.,https://store.steampowered.com/app/1043860/Glad_Valakas_Cyberban/,
Merchant of the Skies,17 апр. 2020 г.,850 руб.,https://store.steampowered.com/app/1040070/Merchant_of_the_Skies/,
Zen Chess: Mate in Three,30 апр. 2019 г.,42 руб.,https://store.steampowered.com/app/1042990/Zen_Chess_Mate_in_Three/,
Oik Reloaded,25 июн. 2020 г.,28 руб.,https://store.steampowered.com/app/1044220/Oik_Reloaded/,
I'm Hungry,31 окт. 2019 г.,392 руб.,https://store.steampowered.com/app/1037970/Im_Hungry/,
Farthest Frontier,23 окт. 2025 г.,1200 руб.,https://store.steampowered.com/app/1044720/Farthest_Frontier/,
Curious Cases,4 апр. 2019 г.,280 руб.,https://store.steampowered.com/app/1045080/Curious_Cases/,
I'm on Observation Duty,14 дек. 2018 г.,125 руб.,https://store.steampowered.com/app/1046820/Im_on_Observation_Duty/,
Mech Mechanic Simulator,25 мар. 2021 г.,227 руб.,https://store.steampowered.com/app/1044980/Mech_Mechanic_Simulator/,
Pirates Outlaws,28 авг. 2019 г.,420 руб.,https://store.steampowered.com/app/1046300/Pirates_Outlaws/,
Dota Underlords,20 июн. 2019 г.,Бесплатно,https://store.steampowered.com/app/1046930/Dota_Underlords/,
Peekaboo,7 авг. 2019 г.,99 руб.,https://store.steampowered.com/app/1048100/Peekaboo/,
Pilgrims (Пилигримы),7 окт. 2019 г.,279 руб.,https://store.steampowered.com/app/1049280/Pilgrims_Piligrimy/,
Nigate Tale,24 сен. 2024 г.,435 руб.,https://store.steampowered.com/app/1048350/Nigate_Tale/,
Kaion Tale MMORPG,22 апр. 2020 г.,Бесплатно,https://store.steampowered.com/app/1050280/Kaion_Tale_MMORPG/,
My Free Farm,26 авг. 2019 г.,Бесплатно,https://store.steampowered.com/app/1049880/My_Free_Farm/,
Toolboy,18 мар. 2021 г.,154 руб.,https://store.steampowered.com/app/1052540/Toolboy/,
Voyage,18 фев. 2021 г.,550 руб.,https://store.steampowered.com/app/1051950/Voyage/,
A Monster's Expedition,10 сен. 2020 г.,710 руб.,https://store.steampowered.com/app/1052990/A_Monsters_Expedition/,
Foxyland 2,16 апр. 2019 г.,120 руб.,https://store.steampowered.com/app/1053730/Foxyland_2/,
Super Tennis Blast,24 мая. 2019 г.,360 руб.,https://store.steampowered.com/app/1050510/Super_Tennis_Blast/,
Fling to the Finish,18 янв. 2024 г.,899 руб.,https://store.steampowered.com/app/1054430/Fling_to_the_Finish/,
JQ: cosmos,18 апр. 2019 г.,42 руб.,https://store.steampowered.com/app/1054650/JQ_cosmos/,
The Myth Seekers 2: The Sunken City,13 июн. 2019 г.,550 руб.,https://store.steampowered.com/app/1055310/The_Myth_Seekers_2_The_Sunken_City/,
WINGSPAN (КРЫЛЬЯ),17 сен. 2020 г.,399 руб.,https://store.steampowered.com/app/1054490/WINGSPAN_KRYLYA/,
Heal,10 апр. 2020 г.,280 руб.,https://store.steampowered.com/app/1056610/Heal/,
Game Of Puzzles: Nature,11 апр. 2019 г.,21 руб.,https://store.steampowered.com/app/1055890/Game_Of_Puzzles_Nature/,
Retrograde Arena,28 мая. 2020 г.,Бесплатные,https://store.steampowered.com/app/1055210/Retrograde_Arena/,
Shopkeeper: My First Supermarket,22 июл. 2025 г.,349 руб.,https://store.steampowered.com/app/1057580/Shopkeeper_My_First_Supermarket/,
Booze Masters: Freezing Moonshine,13 дек. 2023 г.,550 руб.,https://store.steampowered.com/app/1057600/Booze_Masters_Freezing_Moonshine/,
PixelJunk™ Eden,2 фев. 2012 г.,249 руб.,https://store.steampowered.com/app/105800/PixelJunk_Eden/,
Pixel Puzzles Traditional Jigsaw Puzzles,18 ноя. 2019 г.,Бесплатно,https://store.steampowered.com/app/1058200/Pixel_Puzzles_Traditional_Jigsaw_Puzzles/,
The Renovator,17 апр. 2019 г.,30 руб.,https://store.steampowered.com/app/1059280/The_Renovator/,
Ritual: Crown of Horns,7 ноя. 2019 г.,435 руб.,https://store.steampowered.com/app/1059150/Ritual_Crown_of_Horns/,
Tribe: Primitive Builder,12 окт. 2023 г.,248 руб.,https://store.steampowered.com/app/1059900/Tribe_Primitive_Builder/,
Toki,7 июн. 2019 г.,59 руб.,https://store.steampowered.com/app/1058320/Toki/,
The Cursed Crusade,14 окт. 2011 г.,349 руб.,https://store.steampowered.com/app/106000/The_Cursed_Crusade/,
Cyber Driver,15 авг. 2019 г.,42 руб.,https://store.steampowered.com/app/1060180/Cyber_Driver/,
Onirism,23 окт. 2025 г.,399 руб.,https://store.steampowered.com/app/1057640/Onirism/,
