title,release,price,url,error
Saint Kotar,28 окт. 2021 г.,459 руб.,https://store.steampowered.com/app/1358530/Saint_Kotar/,
The Troop,18 окт. 2023 г.,1300 руб.,https://store.steampowered.com/app/1363740/The_Troop/,
Toilet Management Simulator,27 июл. 2020 г.,125 руб.,https://store.steampowered.com/app/1361860/Toilet_Management_Simulator/,
The Dungeon Beneath,23 окт. 2020 г.,550 руб.,https://store.steampowered.com/app/1359120/The_Dungeon_Beneath/,
"Warhammer 40,000: Darktide",30 ноя. 2022 г.,2749 руб.,https://store.steampowered.com/app/1361210/Warhammer_40000_Darktide/,
НЕВОЗМОЖНОЕ,24 июл. 2020 г.,200 руб.,https://store.steampowered.com/app/1363850/NEVOZMOZHNOE/,
The Librarian,13 авг. 2020 г.,165 руб.,https://store.steampowered.com/app/1364010/The_Librarian/,
Kingdom Rush Vengeance - Tower Defense,15 окт. 2020 г.,435 руб.,https://store.steampowered.com/app/1367550/Kingdom_Rush_Vengeance__Tower_Defense/,
First Racer,5 апр. 2023 г.,125 руб.,https://store.steampowered.com/app/1364690/First_Racer/,
Fishing Sim World: Bass Pro Shops Edition,3 ноя. 2020 г.,725 руб.,https://store.steampowered.com/app/1368960/Fishing_Sim_World_Bass_Pro_Shops_Edition/,
ENDER LILIES: Quietus of the Knights,21 июн. 2021 г.,500 руб.,https://store.steampowered.com/app/1369630/ENDER_LILIES_Quietus_of_the_Knights/,
Tormented Souls,26 авг. 2021 г.,710 руб.,https://store.steampowered.com/app/1367590/Tormented_Souls/,
Park Beyond,15 июн. 2023 г.,2149 руб.,https://store.steampowered.com/app/1368130/Park_Beyond/,
Cats Organized Neatly,12 окт. 2020 г.,26 руб.,https://store.steampowered.com/app/1369340/Cats_Organized_Neatly/,
Innchanted,28 мар. 2023 г.,710 руб.,https://store.steampowered.com/app/1369720/Innchanted/,
Dungeons & Cocks,28 янв. 2021 г.,21 руб.,https://store.steampowered.com/app/1371780/Dungeons__Cocks/,
GRAVEN,23 янв. 2024 г.,880 руб.,https://store.steampowered.com/app/1371690/GRAVEN/,
No Rest for the Wicked,18 апр. 2024 г.,1700 руб.,https://store.steampowered.com/app/1371980/No_Rest_for_the_Wicked/,
Card Shark,2 июн. 2022 г.,710 руб.,https://store.steampowered.com/app/1371720/Card_Shark/,
An Amazing Wizard,22 мая. 2025 г.,460 руб.,https://store.steampowered.com/app/1372660/An_Amazing_Wizard/,
Teamfight Manager,1 мар. 2021 г.,385 руб.,https://store.steampowered.com/app/1372810/Teamfight_Manager/,
Palindrome Syndrome: Escape Room,14 окт. 2020 г.,259 руб.,https://store.steampowered.com/app/1374290/Palindrome_Syndrome_Escape_Room/,
Chasers Dash & Bash,30 июл. 2025 г.,385 руб.,https://store.steampowered.com/app/1375650/Chasers_Dash__Bash/,
Big Mutha Truckers 2: Truck Me Harder,23 авг. 2005 г.,259 руб.,https://store.steampowered.com/app/1377920/Big_Mutha_Truckers_2_Truck_Me_Harder/,
PAW Patrol Mighty Pups Save Adventure Bay,6 ноя. 2020 г.,1100 руб.,https://store.steampowered.com/app/1374990/PAW_Patrol_Mighty_Pups_Save_Adventure_Bay/,
Squad 51 vs. the Flying Saucers,21 сен. 2022 г.,435 руб.,https://store.steampowered.com/app/1378800/Squad_51_vs_the_Flying_Saucers/,
Beasts of Maravilla Island,12 июн. 2021 г.,259 руб.,https://store.steampowered.com/app/1378020/Beasts_of_Maravilla_Island/,
Power & Revolution 2020 Edition,17 сен. 2020 г.,1499 руб.,https://store.steampowered.com/app/1379930/Power__Revolution_2020_Edition/,
Pandemic Train,18 окт. 2023 г.,620 руб.,https://store.steampowered.com/app/1379600/Pandemic_Train/,
Starsand,17 ноя. 2022 г.,1099 руб.,https://store.steampowered.com/app/1380220/Starsand/,
Grow: Song of the Evertree,16 ноя. 2021 г.,999 руб.,https://store.steampowered.com/app/1380420/Grow_Song_of_the_Evertree/,
Stardeus,12 окт. 2022 г.,1489 руб.,https://store.steampowered.com/app/1380910/Stardeus/,
Puzzle Quest 3,30 мая. 2023 г.,Бесплатно,https://store.steampowered.com/app/1380410/Puzzle_Quest_3/,
Night of the Dead,28 авг. 2020 г.,1100 руб.,https://store.steampowered.com/app/1377380/Night_of_the_Dead/,
Viewfinder,18 июл. 2023 г.,880 руб.,https://store.steampowered.com/app/1382070/Viewfinder/,
Antarctica 88,14 авг. 2020 г.,154 руб.,https://store.steampowered.com/app/1383630/Antarctica_88/,
Strategic Mind: Fight for Freedom,21 мая. 2021 г.,1499 руб.,https://store.steampowered.com/app/1381850/Strategic_Mind_Fight_for_Freedom/,
Mess Adventures,30 сен. 2020 г.,125 руб.,https://store.steampowered.com/app/1381530/Mess_Adventures/,
Captain Sabertooth and the Magic Diamond,20 ноя. 2020 г.,82 руб.,https://store.steampowered.com/app/1383970/Captain_Sabertooth_and_the_Magic_Diamond/,
Final Factory,9 апр. 2024 г.,680 руб.,https://store.steampowered.com/app/1383150/Final_Factory/,
