title,release,price,url,error
Idle Trillionaire,28 янв. 2024 г.,200 руб.,https://store.steampowered.com/app/2753100/Idle_Trillionaire/,
Dive The Depths,15 апр. 2025 г.,390 руб.,https://store.steampowered.com/app/2751120/Dive_The_Depths/,
Kickback: Shoot to Move! 👾,14 июл. 2025 г.,250 руб.,https://store.steampowered.com/app/2753870/Kickback_Shoot_to_Move/,
Fruit Mountain,17 мар. 2024 г.,350 руб.,https://store.steampowered.com/app/2753620/Fruit_Mountain/,
Voidsayer,2 июн. 2025 г.,629 руб.,https://store.steampowered.com/app/2754370/Voidsayer/,
Симулятор Чушпана,1 фев. 2024 г.,84 руб.,https://store.steampowered.com/app/2755330/Simulyator_CHushpana/,
Game Builder Tycoon,30 сен. 2024 г.,200 руб.,https://store.steampowered.com/app/2756470/Game_Builder_Tycoon/,
Space Run,13 июн. 2014 г.,279 руб.,https://store.steampowered.com/app/275670/Space_Run/,
PROJECT 13,29 янв. 2024 г.,165 руб.,https://store.steampowered.com/app/2758290/PROJECT_13/,
NODE: последняя услуга Антарии,28 авг. 2025 г.,990 руб.,https://store.steampowered.com/app/2757670/NODE_poslednyaya_usluga_Antarii/,
Tavern Manager Simulator 🍻,13 авг. 2024 г.,450 руб.,https://store.steampowered.com/app/2756770/Tavern_Manager_Simulator/,
Prickle,22 ноя. 2024 г.,168 руб.,https://store.steampowered.com/app/2759760/Prickle/,
Chefs Together,15 апр. 2024 г.,240 руб.,https://store.steampowered.com/app/2764690/Chefs_Together/,
Cryohazard,14 июн. 2024 г.,200 руб.,https://store.steampowered.com/app/2764860/Cryohazard/,
No Man's Sky,12 авг. 2016 г.,1900 руб.,https://store.steampowered.com/app/275850/No_Mans_Sky/,
Horror Nightmare Collection,24 янв. 2024 г.,82 руб.,https://store.steampowered.com/app/2765760/Horror_Nightmare_Collection/,
Countryballs at War,21 окт. 2025 г.,200 руб.,https://store.steampowered.com/app/2767910/Countryballs_at_War/,
都要！小孩子才做选择！,28 мар. 2024 г.,794 руб.,https://store.steampowered.com/app/2766860/_/,
Удачная ферма,15 ноя. 2024 г.,259 руб.,https://store.steampowered.com/app/2771180/Udachnaya_ferma/,
Kult: Heretic Kingdoms,11 ноя. 2004 г.,133 руб.,https://store.steampowered.com/app/277650/Kult_Heretic_Kingdoms/,
rock climbing,29 янв. 2024 г.,125 руб.,https://store.steampowered.com/app/2778740/rock_climbing/,
Store Simulator,6 фев. 2024 г.,200 руб.,https://store.steampowered.com/app/2777390/Store_Simulator/,
Blood Bar Tycoon,4 фев. 2025 г.,710 руб.,https://store.steampowered.com/app/2776780/Blood_Bar_Tycoon/,
Dubio,13 дек. 2024 г.,120 руб.,https://store.steampowered.com/app/2780790/Dubio/,
Bunker Invaders,5 ноя. 2024 г.,280 руб.,https://store.steampowered.com/app/2780470/Bunker_Invaders/,
Imperial Glory,15 мая. 2005 г.,299 руб.,https://store.steampowered.com/app/277450/Imperial_Glory/,
"RIVE: Wreck, Hack, Die, Retry!",13 сен. 2016 г.,550 руб.,https://store.steampowered.com/app/278100/RIVE_Wreck_Hack_Die_Retry/,
100 Cats New York,27 авг. 2024 г.,Бесплатно,https://store.steampowered.com/app/2782380/100_Cats_New_York/,
Papercut Art Gallery-Nature,24 фев. 2024 г.,82 руб.,https://store.steampowered.com/app/2782400/Papercut_Art_GalleryNature/,
Bad 2 Bad: Apocalypse,29 окт. 2024 г.,710 руб.,https://store.steampowered.com/app/2782610/Bad_2_Bad_Apocalypse/,
Evil Holiday,25 ноя. 2024 г.,139 руб.,https://store.steampowered.com/app/2785110/Evil_Holiday/,
Cat Billiards,5 апр. 2024 г.,31 руб.,https://store.steampowered.com/app/2787580/Cat_Billiards/,
Russian Hut Simulator,2 фев. 2024 г.,42 руб.,https://store.steampowered.com/app/2785690/Russian_Hut_Simulator/,
Another Try 2,17 апр. 2025 г.,280 руб.,https://store.steampowered.com/app/2788040/Another_Try_2/,
Sin Slayers: Reign of The 8th,25 ноя. 2024 г.,499 руб.,https://store.steampowered.com/app/2790000/Sin_Slayers_Reign_of_The_8th/,
Refuted Wind,26 сен. 2024 г.,82 руб.,https://store.steampowered.com/app/2796020/Refuted_Wind/,
Starground,19 авг. 2024 г.,300 руб.,https://store.steampowered.com/app/2793380/Starground/,
The Devil is in the Details,30 сен. 2024 г.,385 руб.,https://store.steampowered.com/app/2790790/The_Devil_is_in_the_Details/,
Копатель Онлайн,2 июн. 2015 г.,200 руб.,https://store.steampowered.com/app/278970/Kopatel_Onlajn/,
Cat God Ranch,12 сен. 2024 г.,269 руб.,https://store.steampowered.com/app/2797340/Cat_God_Ranch/,
